objectid,network,type,status,strategic_cycling_corridor,local_name,local_type,rd_num,name,side,facility_left,surface_left,width_left,facility_right,surface_right,width_right,lighting,verified_date,bearing,scc_name,comments
18647,PBN,On Road,Proposed,No,CLARKES,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18648,PBN,On Road,Proposed,No,CLARKES,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18649,PBN,On Road,Proposed,No,CLARKES,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18650,PBN,On Road,Proposed,No,CLARKES,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18651,PBN,On Road,Proposed,No,CLARKES,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18652,PBN,On Road,Proposed,No,CLARKES,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18653,PBN,On Road,Proposed,No,CLARKES,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18654,PBN,On Road,Proposed,No,CLARKES,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18655,PBN,On Road,Proposed,No,WOODLAND,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18656,PBN,On Road,Proposed,No,LAURA,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18657,PBN,On Road,Proposed,No,LAURA,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18658,PBN,On Road,Proposed,No,LAURA,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18659,PBN,On Road,Proposed,No,ATHOL,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18660,PBN,On Road,Proposed,No,UNION,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18661,PBN,On Road,Proposed,No,UNION,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18662,PBN,On Road,Proposed,No,NEWSOM,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18663,PBN,On Road,Proposed,No,NEWSOM,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18664,PBN,On Road,Proposed,No,NEWSOM,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18665,PBN,On Road,Proposed,No,NEWSOM,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18666,PBN,On Road,Proposed,No,NEWSOM,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18667,PBN,On Road,Proposed,No,NEWSOM,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18668,PBN,On Road,Proposed,No,NEWSOM,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18669,PBN,On Road,Proposed,No,NEWSOM,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18670,PBN,On Road,Proposed,No,NEWSOM,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18671,PBN,On Road,Proposed,No,UNNAMED, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18672,PBN,On Road,Proposed,No,UNNAMED, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18673,PBN,On Road,Proposed,No,UNNAMED, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18674,PBN,On Road,Proposed,No,LUM,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18675,PBN,On Road,Proposed,No,LUM,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18676,PBN,On Road,Proposed,No,DUERDIN,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18677,PBN,On Road,Proposed,No,DUERDIN,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18678,PBN,On Road,Proposed,No,NANTILLA,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18679,PBN,On Road,Proposed,No,DUERDIN,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18680,PBN,On Road,Proposed,No,TWO BAYS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18681,PBN,On Road,Proposed,No,TWO BAYS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18682,PBN,On Road,Proposed,No,TWO BAYS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18683,PBN,ND,Proposed,No,ORMOND,ESPLANADE,5840, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18684,PBN,ND,Proposed,No,ORMOND,ESPLANADE,5840, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18685,PBN,ND,Proposed,No,ORMOND,ESPLANADE,5840, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18686,PBN,ND,Proposed,No,ORMOND,ESPLANADE,5840, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18687,PBN,ND,Proposed,No,ORMOND,ESPLANADE,5840, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18688,PBN,ND,Proposed,No,ORMOND,ESPLANADE,5840, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18689,PBN,ND,Proposed,No,ORMOND,ESPLANADE,5840, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18690,PBN,ND,Proposed,No,ORMOND,ESPLANADE,5840, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18691,PBN,ND,Proposed,No,ORMOND,ESPLANADE,5840, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18692,PBN,ND,Proposed,No,ORMOND,ESPLANADE,5840, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18693,PBN,ND,Proposed,No,ORMOND,ESPLANADE,5840, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18694,PBN,ND,Proposed,No,ORMOND,ESPLANADE,5840, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18695,PBN,ND,Proposed,No,TARNEIT,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18696,PBN,ND,Proposed,No,TARNEIT,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18697,PBN,ND,Proposed,No,TARNEIT,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18698,PBN,ND,Proposed,No,COTTRELL,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18699,PBN,ND,Proposed,No,COTTRELL,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18700,PBN,ND,Proposed,No,COTTRELL,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18701,PBN,ND,Proposed,No,COTTRELL,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18702,PBN,ND,Proposed,No,COTTRELL,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18703,PBN,ND,Proposed,No,COTTRELL,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18704,PBN,ND,Proposed,No,MOUNT PLEASANT,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18705,PBN,ND,Proposed,No,MOUNT PLEASANT,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18706,PBN,ND,Proposed,No,MOUNT PLEASANT,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18707,PBN,ND,Proposed,No,MENIN,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18708,PBN,ND,Proposed,No,MENIN,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18709,PBN,ND,Proposed,No,MENIN,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18710,PBN,ND,Proposed,No,MCKIMMIES,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18711,PBN,ND,Proposed,No,MCKIMMIES,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18712,PBN,ND,Proposed,No,THE BOULEVARD, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18713,PBN,ND,Proposed,No,THE BOULEVARD, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18714,PBN,ND,Proposed,No,THE BOULEVARD, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18715,PBN,ND,Proposed,No,THE BOULEVARD, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18716,PBN,ND,Proposed,No,THE BOULEVARD, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18717,PBN,ND,Proposed,No,THE BOULEVARD, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18718,PBN,ND,Proposed,No,THE BOULEVARD, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18719,PBN,ND,Proposed,No,THE BOULEVARD, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18720,PBN,ND,Proposed,No,THE BOULEVARD, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18721,PBN,ND,Proposed,No,THE BOULEVARD, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18722,PBN,On Road,Existing,No,POUND SWAMP HILL,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18723,PBN,On Road,Existing,No,WILLIAMS,PARADE,9999, , , , ,0, , ,0, ,,0,, 
18724,PBN,On Road,Existing,No,BREDT,STREET,9999, , , , ,0, , ,0, ,,0,, 
18725,PBN,On Road,Existing,No,WILLIAMS,PARADE,9999, , , , ,0, , ,0, ,,0,, 
18726,PBN,On Road,Existing,No,DREVERMANN,STREET,9999, , , , ,0, , ,0, ,,0,, 
18727,PBN,On Road,Existing,No,MCKEAN,STREET,9999, , , , ,0, , ,0, ,,0,, 
18728,PBN,On Road,Existing,No,DREVERMANN,STREET,9999, , , , ,0, , ,0, ,,0,, 
18729,PBN,On Road,Existing,No,DREVERMANN,STREET,9999, , , , ,0, , ,0, ,,0,, 
18730,PBN,On Road,Existing,No,DREVERMANN,STREET,9999, , , , ,0, , ,0, ,,0,, 
18731,PBN,On Road,Existing,No,BREDT,STREET,9999, , , , ,0, , ,0, ,,0,, 
18732,PBN,On Road,Existing,No,DREVERMANN,STREET,9999, , , , ,0, , ,0, ,,0,, 
18733,PBN,On Road,Existing,No,DAWSON,STREET,9999, , , , ,0, , ,0, ,,0,, 
18734,PBN,On Road,Existing,No,DAWSON,STREET,9999, , , , ,0, , ,0, ,,0,, 
18735,PBN,On Road,Existing,No,BREDT,STREET,9999, , , , ,0, , ,0, ,,0,, 
18736,PBN,On Road,Existing,No,DAWSON,STREET,9999, , , , ,0, , ,0, ,,0,, 
18737,PBN,On Road,Existing,No,MCCULLOCH,STREET,9999, , , , ,0, , ,0, ,,0,, 
18738,PBN,On Road,Existing,No,MCKEAN,STREET,9999, , , , ,0, , ,0, ,,0,, 
18739,PBN,On Road,Existing,No,BREDT,STREET,9999, , , , ,0, , ,0, ,,0,, 
18740,PBN,On Road,Existing,No,MCCULLOCH,STREET,9999, , , , ,0, , ,0, ,,0,, 
18741,PBN,On Road,Existing,No,DAWSON,STREET,9999, , , , ,0, , ,0, ,,0,, 
18742,PBN,On Road,Existing,No,MCKEAN,STREET,9999, , , , ,0, , ,0, ,,0,, 
18743,PBN,On Road,Existing,No,DAWSON,STREET,9999, , , , ,0, , ,0, ,,0,, 
18744,PBN,On Road,Existing,No,RIVERINE,STREET,5561, , , , ,0, , ,0, ,,0,, 
18745,PBN,On Road,Existing,No,MCMILLAN,STREET,9999, , , , ,0, , ,0, ,,0,, 
18746,PBN,On Road,Existing,No,PEARSON,STREET,9999, , , , ,0, , ,0, ,,0,, 
18747,PBN,On Road,Existing,No,BREDT,STREET,9999, , , , ,0, , ,0, ,,0,, 
18748,PBN,On Road,Existing,No,DAWSON,STREET,9999, , , , ,0, , ,0, ,,0,, 
18749,PBN,On Road,Existing,No,PEARSON,STREET,9999, , , , ,0, , ,0, ,,0,, 
18750,PBN,On Road,Existing,No,MCCULLOCH,STREET,9999, , , , ,0, , ,0, ,,0,, 
18751,PBN,On Road,Existing,No,PEARSON,STREET,9999, , , , ,0, , ,0, ,,0,, 
18752,PBN,On Road,Existing,No,SERVICE,STREET,5561, , , , ,0, , ,0, ,,0,, 
18753,PBN,On Road,Existing,No,DAWSON,STREET,9999, , , , ,0, , ,0, ,,0,, 
18754,PBN,On Road,Existing,No,MCKEAN,STREET,9999, , , , ,0, , ,0, ,,0,, 
18755,PBN,On Road,Existing,No,MCCULLOCH,STREET,9999, , , , ,0, , ,0, ,,0,, 
18756,PBN,On Road,Existing,No,PEARSON,STREET,9999, , , , ,0, , ,0, ,,0,, 
18757,PBN,On Road,Existing,No,WALLACE,STREET,9999, , , , ,0, , ,0, ,,0,, 
18758,PBN,On Road,Existing,No,MCCULLOCH,STREET,9999, , , , ,0, , ,0, ,,0,, 
18759,PBN,On Road,Existing,No,WALLACE,STREET,9999, , , , ,0, , ,0, ,,0,, 
18760,PBN,On Road,Existing,No,WALLACE,STREET,9999, , , , ,0, , ,0, ,,0,, 
18761,PBN,On Road,Proposed,No,THE FAIRWAY, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18762,PBN,On Road,Proposed,No,DRIVER,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18763,PBN,On Road,Proposed,No,HARKAWAY,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18764,PBN,On Road,Proposed,No,HARKAWAY,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18765,PBN,On Road,Proposed,No,HARKAWAY,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18766,PBN,On Road,Proposed,No,HARKAWAY,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18767,PBN,On Road,Proposed,No,BELGRAVE-HALLAM,ROAD,5057, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18768,PBN,On Road,Proposed,No,BELGRAVE-HALLAM,ROAD,5057, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18769,PBN,On Road,Proposed,No,BELGRAVE-HALLAM,ROAD,5057, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18770,PBN,On Road,Proposed,No,BELGRAVE-HALLAM,ROAD,5057, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18771,PBN,On Road,Proposed,No,BELGRAVE-HALLAM,ROAD,5057, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18772,PBN,On Road,Proposed,No,BELGRAVE-HALLAM,ROAD,5057, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18773,PBN,On Road,Proposed,No,BELGRAVE-HALLAM,ROAD,5057, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18774,PBN,On Road,Proposed,No,BELGRAVE-HALLAM,ROAD,5057, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18775,PBN,Off Road,Proposed,No, , ,0, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18776,PBN,Off Road,Proposed,No, , ,0, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18777,PBN,Off Road,Proposed,No, , ,0, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18778,PBN,Off Road,Proposed,No, , ,0, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18779,PBN,On Road,Proposed,No,ABBOTTS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18780,PBN,On Road,Proposed,No,ABBOTTS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18781,PBN,On Road,Proposed,No,ABBOTTS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18782,PBN,On Road,Proposed,No,ABBOTTS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18783,PBN,On Road,Proposed,No,ABBOTTS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18784,PBN,On Road,Proposed,No,ABBOTTS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18785,PBN,On Road,Proposed,No,ABBOTTS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18786,PBN,On Road,Proposed,No,ABBOTTS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18787,PBN,On Road,Proposed,No,ABBOTTS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18788,PBN,On Road,Proposed,No,ABBOTTS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18789,PBN,On Road,Proposed,No,SOUTH GIPPSLAND,HIGHWAY,2580, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18790,PBN,On Road,Proposed,No,SOUTH GIPPSLAND,HIGHWAY,2580, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18791,PBN,On Road,Proposed,No,SOUTH GIPPSLAND,HIGHWAY,2580, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18792,PBN,On Road,Proposed,No,SOUTH GIPPSLAND,HIGHWAY,2580, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18793,PBN,On Road,Proposed,No,SOUTH GIPPSLAND,HIGHWAY,2580, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18794,PBN,On Road,Proposed,No,SOUTH GIPPSLAND,HIGHWAY,2580, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18795,PBN,On Road,Proposed,No,SOUTH GIPPSLAND,HIGHWAY,2580, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18796,PBN,Off Road,Proposed,No, , ,0, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18797,PBN,Off Road,Proposed,No, , ,0, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18798,PBN,Off Road,Proposed,No, , ,0, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
18799,PBN,On Road,Existing,No,BOTANIC,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18800,PBN,On Road,Existing,No,BOTANIC,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18801,PBN,On Road,Existing,No,BROMFIELD,STREET,9999, , , , ,0, , ,0, ,,0,, 
18802,PBN,On Road,Existing,No,BOTANIC,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18803,PBN,On Road,Existing,No,LAVEROCK,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18804,PBN,On Road,Existing,No,LAVEROCK,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18805,PBN,On Road,Existing,No,BOTANIC,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18806,PBN,On Road,Existing,No,QUEENS,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18807,PBN,On Road,Existing,No,WHITES,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18808,PBN,On Road,Existing,No,MOORE,STREET,9999, , , , ,0, , ,0, ,,0,, 
18809,PBN,On Road,Existing,No,MOORE,STREET,9999, , , , ,0, , ,0, ,,0,, 
18810,PBN,On Road,Existing,No,BOTANIC,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18811,PBN,On Road,Existing,No,MOORE,STREET,9999, , , , ,0, , ,0, ,,0,, 
18812,PBN,On Road,Existing,No,BOTANIC,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18813,PBN,On Road,Existing,No,QUEENS,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18814,PBN,On Road,Existing,No,MORTLAKE,ROAD,2010, , , , ,0, , ,0, ,,0,, 
18815,PBN,On Road,Existing,No,MORTLAKE,ROAD,2010, , , , ,0, , ,0, ,,0,, 
18816,PBN,On Road,Existing,No,RAGLAN,PARADE,2500, , , , ,0, , ,0, ,,0,, 
18817,PBN,On Road,Existing,No,FITZROY,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18818,PBN,On Road,Existing,No,BOTANIC,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18819,PBN,On Road,Existing,No,RAGLAN,PARADE,2500, , , , ,0, , ,0, ,,0,, 
18820,PBN,On Road,Existing,No,RAGLAN,PARADE,2500, , , , ,0, , ,0, ,,0,, 
18821,PBN,On Road,Existing,No,RAGLAN,PARADE,2500, , , , ,0, , ,0, ,,0,, 
18822,PBN,On Road,Existing,No,RAGLAN,PARADE,2500, , , , ,0, , ,0, ,,0,, 
18823,PBN,On Road,Existing,No,RAGLAN,PARADE,2500, , , , ,0, , ,0, ,,0,, 
18824,PBN,On Road,Existing,No,ABERLINE,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18825,PBN,On Road,Existing,No,MORTLAKE,ROAD,2010, , , , ,0, , ,0, ,,0,, 
18826,PBN,On Road,Existing,No,MORTLAKE,ROAD,2010, , , , ,0, , ,0, ,,0,, 
18827,PBN,On Road,Existing,No,MORTLAKE,ROAD,2010, , , , ,0, , ,0, ,,0,, 
18828,PBN,On Road,Existing,No,MORTLAKE,ROAD,2010, , , , ,0, , ,0, ,,0,, 
18829,PBN,On Road,Existing,No,MORTLAKE,ROAD,2010, , , , ,0, , ,0, ,,0,, 
18830,PBN,On Road,Existing,No,WHITES,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18831,PBN,On Road,Existing,No,WHITES,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18832,PBN,On Road,Existing,No,MORRISS,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18833,PBN,On Road,Existing,No,MORRISS,ROAD,9999, , , , ,0, , ,0, ,,0,, 
18834,PBN,On Road,Existing,No,KOROIT,STREET,9999, , , , ,0, , ,0, ,,0,, 
18835,PBN,On Road,Existing,No,KOROIT,STREET,9999, , , , ,0, , ,0, ,,0,, 
18836,PBN,On Road,Existing,No,NICHOLSON,STREET,9999, , , , ,0, , ,0, ,,0,, 
18837,PBN,On Road,Existing,No,NICHOLSON,STREET,9999, , , , ,0, , ,0, ,,0,, 
18838,PBN,On Road,Existing,No,RAGLAN,PARADE,2500, , , , ,0, , ,0, ,,0,, 
18839,PBN,On Road,Proposed,Yes,INKERMAN,STREET,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,98,St Kilda to Dandenong, 
18840,PBN,On Road,Proposed,Yes,INKERMAN,STREET,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,98,St Kilda to Dandenong, 
18841,PBN,On Road,Proposed,Yes,INKERMAN,STREET,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,97,St Kilda to Dandenong, 
18842,PBN,On Road,Proposed,Yes,INKERMAN,STREET,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,101,St Kilda to Dandenong, 
18843,PBN,On Road,Proposed,Yes,INKERMAN,STREET,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,99,St Kilda to Dandenong, 
18844,PBN,On Road,Proposed,Yes,FITZROY,STREET,5932, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,232,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
18845,PBN,On Road,Proposed,Yes,FITZROY,STREET,5932, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,233,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
18846,PBN,On Road,Proposed,Yes,LAKESIDE,DRIVE,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,163,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
18847,PBN,On Road,Proposed,Yes,LAKESIDE,DRIVE,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,179,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
18848,PBN,On Road,Proposed,Yes,LAKESIDE,DRIVE,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,351,"St Kilda to Ashwood, Central Subregion to Mulgrave", 
18849,PBN,On Road,Proposed,Yes,UNNAMED, ,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,146,Central Subregion to St Kilda West, 
18850,PBN,On Road,Proposed,Yes,BEACONSFIELD,PARADE,5840, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,310,"Central Subregion to Point Nepean, Bay Trail (West Gate Park to Elwood)", 
18851,PBN,On Road,Proposed,Yes,BEACONSFIELD,PARADE,5840, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,304,"Central Subregion to Point Nepean, Bay Trail (West Gate Park to Elwood)", 
18852,PBN,On Road,Proposed,Yes,BEACONSFIELD,PARADE,5840, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,306,"Central Subregion to Point Nepean, Bay Trail (West Gate Park to Elwood)", 
18853,PBN,On Road,Proposed,Yes,BAY,STREET,5738, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,36,Essendon to Bay St Port Melbourne, 
18854,PBN,On Road,Proposed,Yes,MONTAGUE,STREET,2120, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,347,Avondale Heights to South Melbourne, 
18855,PBN,On Road,Proposed,Yes,STKILDA,ROAD,5882, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,148,"Batman to Elsternwick (Upfield & St Kilda), Fishermans Bend to Tooronga Village, Central Subregion to Frankston", 
18856,PBN,On Road,Proposed,Yes,LENNOX,STREET,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,187,Clifton Hill to Windsor (via Chapel St), 
18857,PBN,On Road,Proposed,Yes,LENNOX,STREET,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,188,Clifton Hill to Windsor (via Chapel St), 
18858,PBN,On Road,Proposed,Yes,LENNOX,STREET,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,188,Clifton Hill to Windsor (via Chapel St), 
18859,PBN,On Road,Proposed,Yes,LENNOX,STREET,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,188,Clifton Hill to Windsor (via Chapel St), 
18860,PBN,On Road,Proposed,Yes,LENNOX,STREET,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,188,Clifton Hill to Windsor (via Chapel St), 
18861,PBN,On Road,Proposed,Yes,LENNOX,STREET,9999, , ,ND, ,0,ND, ,0, ,1899/12/30 00:00:00+00,188,Clifton Hill to Windsor (via Chapel St), 
